id,movie_uri,text,text_length,num_triples,triples
169,http://dbpedia.org/resource/Call_Me_Thief,"Call Me Thief is a 2016 South African crime film directed by Daryne Joshua. It was selected as the South African entry for the Best Foreign Language Film at the 89th Academy Awards, but it was not nominated. It is based on the life of the film's writer, John W. Fredericks.",273,4,"(dbr:Call_Me_Thief, dbo:runtime, 8400.0) | (dbr:Call_Me_Thief, dbo:director, dbr:Daryne_Joshua) | (dbr:Call_Me_Thief, dbo:starring, dbr:Sandi_Schultz) | (dbr:Call_Me_Thief, dbo:starring, dbr:Dann-Jacques_Mouton)"
170,http://dbpedia.org/resource/Call_Me_Tonight,Call Me Tonight  is a 1986 Japanese adult animated horror comedy romance short film directed by Tatsuya Okamoto. It was released on 28 July 1986.,145,6,"(dbr:Call_Me_Tonight, dbo:runtime, 1800.0) | (dbr:Call_Me_Tonight, dbo:starring, dbr:Rumiko_Ukai) | (dbr:Call_Me_Tonight, dbo:starring, dbr:Sakiko_Tamagawa) | (dbr:Call_Me_Tonight, dbo:starring, dbr:Toshihiko_Seki) | (dbr:Call_Me_Tonight, dbo:starring, dbr:Katsumi_Toriumi) | (dbr:Call_Me_Tonight, dbo:starring, dbr:Chie_Kōjiro)"
171,http://dbpedia.org/resource/Call_Me_by_Your_Name_(film),"Call Me by Your Name is a 2017 coming-of-age romantic drama film directed by Luca Guadagnino. Its screenplay, by James Ivory, who also co-produced, is based on the 2007 novel by André Aciman. The film is the final installment in Guadagnino's thematic ""Desire"" trilogy, after I Am Love (2009) and A Bigger Splash (2015). Set in northern Italy in 1983, Call Me by Your Name chronicles the romantic relationship between 17-year-old Elio Perlman and Oliver, a 24-year-old graduate-student assistant to Elio's father Samuel, an archaeology professor. The film also stars Amira Casar, Esther Garrel, and Victoire Du Bois.",615,15,"(dbr:Call_Me_by_Your_Name_(film), dbo:runtime, 7920.0) | (dbr:Call_Me_by_Your_Name_(film), dbo:director, dbr:Luca_Guadagnino) | (dbr:Call_Me_by_Your_Name_(film), dbo:producer, dbr:Marco_Morabito) | (dbr:Call_Me_by_Your_Name_(film), dbo:producer, dbr:Howard_Rosenman) | (dbr:Call_Me_by_Your_Name_(film), dbo:producer, dbr:Peter_Spears) | (dbr:Call_Me_by_Your_Name_(film), dbo:producer, dbr:Luca_Guadagnino) | (dbr:Call_Me_by_Your_Name_(film), dbo:producer, dbr:James_Ivory) | (dbr:Call_Me_by_Your_Name_(film), dbo:producer, dbr:Emilie_Georges) | (dbr:Call_Me_by_Your_Name_(film), dbo:starring, dbr:Amira_Casar) | (dbr:Call_Me_by_Your_Name_(film), dbo:starring, dbr:Victoire_Du_Bois) | (dbr:Call_Me_by_Your_Name_(film), dbo:starring, dbr:Timothée_Chalamet) | (dbr:Call_Me_by_Your_Name_(film), dbo:starring, dbr:Esther_Garrel) | (dbr:Call_Me_by_Your_Name_(film), dbo:starring, dbr:Armie_Hammer) | (dbr:Call_Me_by_Your_Name_(film), dbo:starring, dbr:Michael_Stuhlbarg) | (dbr:Call_Me_by_Your_Name_(film), dbo:writer, dbr:James_Ivory)"
172,http://dbpedia.org/resource/Call_Northside_777,"Call Northside 777 is a 1948 American drama film directed by Henry Hathaway. The film parallels the true story of a Chicago newspaper reporter who proved that a man jailed for murder 11 years previously was wrongly convicted. James Stewart stars as the persistent journalist and Richard Conte plays the imprisoned Frank Wiecek. Wiecek is based on Joseph Majczek, who was wrongly convicted of the murder of a Chicago policeman in 1932, one of the worst years of organized crime during Prohibition.",496,9,"(dbr:Call_Northside_777, dbo:runtime, 6660.0) | (dbr:Call_Northside_777, dbo:director, dbr:Henry_Hathaway) | (dbr:Call_Northside_777, dbo:producer, dbr:Otto_Lang_(film_producer)) | (dbr:Call_Northside_777, dbo:starring, dbr:Richard_Conte) | (dbr:Call_Northside_777, dbo:starring, dbr:Lee_J._Cobb) | (dbr:Call_Northside_777, dbo:starring, dbr:Helen_Walker) | (dbr:Call_Northside_777, dbo:starring, dbr:James_Stewart) | (dbr:Call_Northside_777, dbo:writer, dbr:Quentin_Reynolds) | (dbr:Call_Northside_777, dbo:writer, dbr:Jay_Dratler)"
173,http://dbpedia.org/resource/Call_Out_the_Marines,Call Out the Marines is a 1942 military comedy released by RKO in February 1942. It stars Victor McLaglen and Edmund Lowe playing the same characters with different names that they played in What Price Glory? and several sequels; however the original film trailer mentions What Price Glory? and The Cock-Eyed World. The film features extensive stock footage from RKO's Soldiers of the Sea that in some cases appear on process screens that the actors stand in front of.,468,9,"(dbr:Call_Out_the_Marines, dbo:runtime, 4020.0) | (dbr:Call_Out_the_Marines, dbo:director, dbr:Frank_Ryan_(filmmaker)) | (dbr:Call_Out_the_Marines, dbo:director, dbr:William_Hamilton_(film_editor)) | (dbr:Call_Out_the_Marines, dbo:starring, dbr:Binnie_Barnes) | (dbr:Call_Out_the_Marines, dbo:starring, dbr:Victor_McLaglen) | (dbr:Call_Out_the_Marines, dbo:starring, dbr:Edmund_Lowe) | (dbr:Call_Out_the_Marines, dbo:writer, dbr:Andrew_Bennison) | (dbr:Call_Out_the_Marines, dbo:writer, dbr:Frank_Ryan_(filmmaker)) | (dbr:Call_Out_the_Marines, dbo:writer, dbr:James_Edward_Grant)"
174,http://dbpedia.org/resource/Call_Over_the_Air,"Call Over the Air is a 1951 Austrian drama film directed by Georg C. Klaren and Georg Wilhelm Pabst and starring Oskar Werner, Lucia Scharf and Fritz Imhoff.",157,6,"(dbr:Call_Over_the_Air, dbo:releaseDate, 1951-01-05) | (dbr:Call_Over_the_Air, dbo:runtime, 4920.0) | (dbr:Call_Over_the_Air, dbo:director, dbr:Georg_C._Klaren) | (dbr:Call_Over_the_Air, dbo:director, dbr:Georg_Wilhelm_Pabst) | (dbr:Call_Over_the_Air, dbo:producer, dbr:Georg_Wilhelm_Pabst) | (dbr:Call_Over_the_Air, dbo:writer, dbr:Kurt_Heuser)"
175,http://dbpedia.org/resource/Call_for_Love,"Call for Love is a Chinese romantic comedy film directed by Zhang Jianya. The film premiered in China on February 8, 2007. It stars Xu Zheng, Fan Bingbing, and Eva Huang.",170,4,"(dbr:Call_for_Love, dbo:runtime, 5700.0) | (dbr:Call_for_Love, dbo:director, dbr:Zhang_Jianya) | (dbr:Call_for_Love, dbo:producer, dbr:Han_Sanping) | (dbr:Call_for_Love, dbo:starring, dbr:Xu_Zheng_(actor))"
176,http://dbpedia.org/resource/Call_of_Heroes,"Call of Heroes is a 2016 action film co-written, co-produced and directed by Benny Chan, with action direction by Sammo Hung. A Hong Kong-Chinese co-production, the film stars Sean Lau, Louis Koo, Eddie Peng, Yuan Quan, Jiang Shuying, with a special appearance by Wu Jing.",272,10,"(dbr:Call_of_Heroes, dbo:runtime, 7140.0) | (dbr:Call_of_Heroes, dbo:director, dbr:Benny_Chan_(film_director)) | (dbr:Call_of_Heroes, dbo:producer, dbr:Benny_Chan_(film_director)) | (dbr:Call_of_Heroes, dbo:starring, dbr:Louis_Koo) | (dbr:Call_of_Heroes, dbo:starring, dbr:Yuan_Quan) | (dbr:Call_of_Heroes, dbo:starring, dbr:Eddie_Peng) | (dbr:Call_of_Heroes, dbo:starring, dbr:Jiang_Shuying) | (dbr:Call_of_Heroes, dbo:starring, dbr:Sean_Lau) | (dbr:Call_of_Heroes, dbo:starring, dbr:Wu_Jing_(actor)) | (dbr:Call_of_Heroes, dbo:writer, dbr:Benny_Chan_(film_director))"
177,http://dbpedia.org/resource/Call_of_the_Blood_(1948_film),"Call of the Blood is a 1948 British-Italian drama film directed by John Clements and Ladislao Vajda and starring Clements, Kay Hammond and John Justin. In the Edwardian era a British family move to Sicily where the husband has an affair with a local woman. It was adapted from a 1906 novel of the same title by Robert Hichens. The film's sets were designed by art director Maurice Fowler. Elizabeth Haffenden worked as costume designer.",436,12,"(dbr:Call_of_the_Blood_(1948_film), dbo:runtime, 5280.0) | (dbr:Call_of_the_Blood_(1948_film), dbo:director, dbr:John_Clements_(actor)) | (dbr:Call_of_the_Blood_(1948_film), dbo:director, dbr:Ladislao_Vajda) | (dbr:Call_of_the_Blood_(1948_film), dbo:producer, dbr:John_Stafford_(producer)) | (dbr:Call_of_the_Blood_(1948_film), dbo:producer, dbr:Steven_Pallos) | (dbr:Call_of_the_Blood_(1948_film), dbo:starring, dbr:Hilton_Edwards) | (dbr:Call_of_the_Blood_(1948_film), dbo:starring, dbr:John_Clements_(actor)) | (dbr:Call_of_the_Blood_(1948_film), dbo:starring, dbr:John_Justin) | (dbr:Call_of_the_Blood_(1948_film), dbo:starring, dbr:Kay_Hammond) | (dbr:Call_of_the_Blood_(1948_film), dbo:writer, dbr:Basil_Mason) | (dbr:Call_of_the_Blood_(1948_film), dbo:writer, dbr:John_Clements_(actor)) | (dbr:Call_of_the_Blood_(1948_film), dbo:writer, dbr:Ákos_Tolnay)"
178,http://dbpedia.org/resource/Call_of_the_Canyon,"Call of the Canyon is a 1942 American Western film directed by Joseph Santley and starring Gene Autry, Smiley Burnette, the Sons of the Pioneers, and Ruth Terry. Based on a story by Maurice Rapf and Olive Cooper, the film is about a singing cowboy who leads a group of cattlemen against the corrupt agent of a large packing company looking to swindle them by undercutting the buying price for beef. The film features three songs by Autry and the Sons of the Pioneers, including the classic ""Take Me Back to My Boots and Saddle"".",528,8,"(dbr:Call_of_the_Canyon, dbo:runtime, 4260.0) | (dbr:Call_of_the_Canyon, dbo:director, dbr:Joseph_Santley) | (dbr:Call_of_the_Canyon, dbo:starring, dbr:Ruth_Terry) | (dbr:Call_of_the_Canyon, dbo:starring, dbr:Gene_Autry) | (dbr:Call_of_the_Canyon, dbo:starring, dbr:Smiley_Burnette) | (dbr:Call_of_the_Canyon, dbo:starring, dbr:Sons_of_the_Pioneers) | (dbr:Call_of_the_Canyon, dbo:writer, dbr:Maurice_Rapf) | (dbr:Call_of_the_Canyon, dbo:writer, dbr:Olive_Cooper)"
179,http://dbpedia.org/resource/Call_of_the_Flesh,"Call of the Flesh is a 1930 American Pre-Code musical film directed by Charles Brabin. The film stars Ramon Novarro, Dorothy Jordan, and Renée Adorée. It featured several songs performed by Novarro and originally included a sequence photographed in Technicolor.",261,6,"(dbr:Call_of_the_Flesh, dbo:releaseDate, 1930-08-16) | (dbr:Call_of_the_Flesh, dbo:runtime, 6000.0) | (dbr:Call_of_the_Flesh, dbo:director, dbr:Charles_Brabin) | (dbr:Call_of_the_Flesh, dbo:starring, dbr:Ramon_Novarro) | (dbr:Call_of_the_Flesh, dbo:writer, dbr:John_Colton_(screenwriter)) | (dbr:Call_of_the_Flesh, dbo:writer, dbr:Dorothy_Farnum)"
180,http://dbpedia.org/resource/Call_of_the_Forest_(1949_film),"Call of the Forest is a 1949 American Western film directed by John F. Link and starring Robert Lowery, Ken Curtis, Chief Thundercloud, Black Diamond and Charlie Hughes. It was also known as The Flaming Forest and Untamed.",222,6,"(dbr:Call_of_the_Forest_(1949_film), dbo:runtime, 3420.0) | (dbr:Call_of_the_Forest_(1949_film), dbo:director, dbr:John_F._Link) | (dbr:Call_of_the_Forest_(1949_film), dbo:producer, dbr:Edward_Finney) | (dbr:Call_of_the_Forest_(1949_film), dbo:starring, dbr:Robert_Lowery_(actor)) | (dbr:Call_of_the_Forest_(1949_film), dbo:starring, dbr:Chief_Thundercloud) | (dbr:Call_of_the_Forest_(1949_film), dbo:starring, dbr:Ken_Curtis)"
181,http://dbpedia.org/resource/Call_of_the_Forest_(1965_film),"Call of the Forest is a 1965 Austrian drama film directed by Franz Antel and starring Hans-Jürgen Bäumler, Terence Hill and Gerhard Riedmann. It is part of the popular tradition of heimatfilm.",192,6,"(dbr:Call_of_the_Forest_(1965_film), dbo:releaseDate, 1965-10-01) | (dbr:Call_of_the_Forest_(1965_film), dbo:runtime, 5100.0) | (dbr:Call_of_the_Forest_(1965_film), dbo:director, dbr:Franz_Antel) | (dbr:Call_of_the_Forest_(1965_film), dbo:producer, dbr:Carl_Szokoll) | (dbr:Call_of_the_Forest_(1965_film), dbo:writer, dbr:Kurt_Nachmann) | (dbr:Call_of_the_Forest_(1965_film), dbo:writer, dbr:Marie_von_Ebner-Eschenbach)"
182,http://dbpedia.org/resource/Call_of_the_Ice,Call of the Ice is a 2016 French-Greenlandic documentary film about the director's effort to learn to survive a Greenland winter while living as an Inuk hunter.,160,7,"(dbr:Call_of_the_Ice, dbo:runtime, 6240.0) | (dbr:Call_of_the_Ice, dbo:director, dbr:Mike_Magidson) | (dbr:Call_of_the_Ice, dbo:director, dbr:Xavier_Liberman) | (dbr:Call_of_the_Ice, dbo:producer, dbr:Caroline_Broussaud) | (dbr:Call_of_the_Ice, dbo:producer, dbr:Philippe_Molins) | (dbr:Call_of_the_Ice, dbo:starring, dbr:Jacob_%22Uunartoq%22_Lovstrom) | (dbr:Call_of_the_Ice, dbo:starring, dbr:Mike_Magidson)"
183,http://dbpedia.org/resource/Call_of_the_Prairie,"Call of the Prairie is a 1936 American Western film directed by Howard Bretherton and written by Doris Schroeder and Vernon Smith. The film stars William Boyd, James Ellison, Muriel Evans, George ""Gabby"" Hayes, Chester Conklin, Al Bridge and Willie Fung. The film was released on March 6, 1936, by Paramount Pictures.",317,12,"(dbr:Call_of_the_Prairie, dbo:runtime, 3780.0) | (dbr:Call_of_the_Prairie, dbo:director, dbr:Howard_Bretherton) | (dbr:Call_of_the_Prairie, dbo:producer, dbr:Harry_Sherman) | (dbr:Call_of_the_Prairie, dbo:starring, dbr:George_%22Gabby%22_Hayes) | (dbr:Call_of_the_Prairie, dbo:starring, dbr:Muriel_Evans) | (dbr:Call_of_the_Prairie, dbo:starring, dbr:William_Boyd_(actor)) | (dbr:Call_of_the_Prairie, dbo:starring, dbr:Willie_Fung) | (dbr:Call_of_the_Prairie, dbo:starring, dbr:James_Ellison_(actor)) | (dbr:Call_of_the_Prairie, dbo:starring, dbr:Chester_Conklin) | (dbr:Call_of_the_Prairie, dbo:starring, dbr:Al_Bridge) | (dbr:Call_of_the_Prairie, dbo:writer, dbr:Doris_Schroeder) | (dbr:Call_of_the_Prairie, dbo:writer, dbr:Vernon_Smith_(screenwriter))"
184,http://dbpedia.org/resource/Call_of_the_Rockies_(1938_film),"Call of the Rockies is a 1938 American Western film directed by Alan James, starring Charles Starrett, Donald Grayson, and Iris Meredith.",137,6,"(dbr:Call_of_the_Rockies_(1938_film), dbo:runtime, 3240.0) | (dbr:Call_of_the_Rockies_(1938_film), dbo:director, dbr:Alan_James) | (dbr:Call_of_the_Rockies_(1938_film), dbo:producer, dbr:Harry_L._Decker) | (dbr:Call_of_the_Rockies_(1938_film), dbo:starring, dbr:Iris_Meredith) | (dbr:Call_of_the_Rockies_(1938_film), dbo:starring, dbr:Charles_Starrett) | (dbr:Call_of_the_Rockies_(1938_film), dbo:writer, dbr:Ed_Earl_Repp)"
185,http://dbpedia.org/resource/Call_of_the_Rockies_(1944_film),"Call of the Rockies is a 1944 American Western film directed by Lesley Selander and written by Robert Creighton Williams. The film stars Smiley Burnette, Sunset Carson, Harry Woods, Kirk Alyn, Ellen Hall and Frank Jaquet. The film was released on July 14, 1944, by Republic Pictures.",283,8,"(dbr:Call_of_the_Rockies_(1944_film), dbo:runtime, 3360.0) | (dbr:Call_of_the_Rockies_(1944_film), dbo:director, dbr:Lesley_Selander) | (dbr:Call_of_the_Rockies_(1944_film), dbo:starring, dbr:Ellen_Hall) | (dbr:Call_of_the_Rockies_(1944_film), dbo:starring, dbr:Frank_Jaquet) | (dbr:Call_of_the_Rockies_(1944_film), dbo:starring, dbr:Smiley_Burnette) | (dbr:Call_of_the_Rockies_(1944_film), dbo:starring, dbr:Harry_Woods_(actor)) | (dbr:Call_of_the_Rockies_(1944_film), dbo:starring, dbr:Sunset_Carson) | (dbr:Call_of_the_Rockies_(1944_film), dbo:starring, dbr:Kirk_Alyn)"
186,http://dbpedia.org/resource/Call_of_the_Sea,"Call of the Sea is an adventure video game developed by Out of the Blue and published by Raw Fury. The game was released for Windows, Xbox One, and Xbox Series X/S on December 8, 2020. The game was also released for Amazon Luna on April 15, 2021, for PlayStation 4 and PlayStation 5 on May 11, 2021, and for Nintendo Switch on September 9, 2025.",345,8,"(dbr:Call_of_the_Sea, dbo:runtime, 3900.0) | (dbr:Call_of_the_Sea, dbo:director, dbr:Leslie_S._Hiscott) | (dbr:Call_of_the_Sea, dbo:producer, dbr:Julius_Hagen) | (dbr:Call_of_the_Sea, dbo:producer, dbr:Henry_Edwards_(actor)) | (dbr:Call_of_the_Sea, dbo:starring, dbr:Bernard_Nedell) | (dbr:Call_of_the_Sea, dbo:starring, dbr:Chrissie_White) | (dbr:Call_of_the_Sea, dbo:starring, dbr:Henry_Edwards_(actor)) | (dbr:Call_of_the_Sea, dbo:writer, dbr:H._Fowler_Mear)"
187,http://dbpedia.org/resource/Call_of_the_South_Seas,"Call of the South Seas is a 1944 American comedy action film directed by John English, starring Janet Martin, Allan Lane and William Henry.",139,6,"(dbr:Call_of_the_South_Seas, dbo:runtime, 3540.0) | (dbr:Call_of_the_South_Seas, dbo:director, dbr:John_English_(director)) | (dbr:Call_of_the_South_Seas, dbo:starring, dbr:William_Henry_(actor)) | (dbr:Call_of_the_South_Seas, dbo:starring, dbr:Janet_Martin) | (dbr:Call_of_the_South_Seas, dbo:starring, dbr:Allan_Lane) | (dbr:Call_of_the_South_Seas, dbo:writer, dbr:Albert_DeMond)"
188,http://dbpedia.org/resource/Call_of_the_Wild_(1935_film),"Call of the Wild is a 1935 American adventure western film an adaptation of Jack London's 1903 novel The Call of the Wild. The film is directed by William A. Wellman, and stars Clark Gable, Loretta Young and Jack Oakie. The screenplay is by Gene Fowler and Leonard Praskins. This is the last film to be released under the 20th Century Pictures banner before being merged with the Fox Film Corporation to create 20th Century-Fox.",428,7,"(dbr:Call_of_the_Wild_(1935_film), dbo:runtime, 5580.0) | (dbr:Call_of_the_Wild_(1935_film), dbo:director, dbr:William_A._Wellman) | (dbr:Call_of_the_Wild_(1935_film), dbo:producer, dbr:Darryl_F._Zanuck) | (dbr:Call_of_the_Wild_(1935_film), dbo:starring, dbr:Clark_Gable) | (dbr:Call_of_the_Wild_(1935_film), dbo:starring, dbr:Loretta_Young) | (dbr:Call_of_the_Wild_(1935_film), dbo:starring, dbr:Jack_Oakie) | (dbr:Call_of_the_Wild_(1935_film), dbo:writer, dbr:Gene_Fowler)"
189,http://dbpedia.org/resource/Call_of_the_Yukon,"Call of the Yukon is a 1938 American action adventure film produced and released by Republic Pictures, directed by John T. Coyle and B. Reeves Eason and starring Richard Arlen, Beverly Roberts and Lyle Talbot. The film features extensive Alaskan location shooting by Norman Dawn who shot several films there. The film is based on the 1926 novel Swift Lightning A Story Of Wildlife Adventure In The Frozen North by Northern genre writer James Oliver Curwood. The film's working titles were Thunder in Alaska and Swift Lightning.",527,7,"(dbr:Call_of_the_Yukon, dbo:runtime, 4200.0) | (dbr:Call_of_the_Yukon, dbo:director, dbr:B._Reeves_Eason) | (dbr:Call_of_the_Yukon, dbo:director, dbr:John_T._Coyle) | (dbr:Call_of_the_Yukon, dbo:producer, dbr:Armand_Schaefer) | (dbr:Call_of_the_Yukon, dbo:writer, dbr:James_Oliver_Curwood) | (dbr:Call_of_the_Yukon, dbo:writer, dbr:Gertrude_Orr) | (dbr:Call_of_the_Yukon, dbo:writer, dbr:William_Bartlett_(screenwriter))"
190,http://dbpedia.org/resource/Call_the_Mesquiteers,"Call the Mesquiteers is a 1938 American Western ""Three Mesquiteers"" B-movie directed by John English.",101,9,"(dbr:Call_the_Mesquiteers, dbo:runtime, 3300.0) | (dbr:Call_the_Mesquiteers, dbo:director, dbr:John_English_(director)) | (dbr:Call_the_Mesquiteers, dbo:producer, dbr:William_A._Berke) | (dbr:Call_the_Mesquiteers, dbo:starring, dbr:Robert_Livingston_(actor)) | (dbr:Call_the_Mesquiteers, dbo:starring, dbr:Max_Terhune) | (dbr:Call_the_Mesquiteers, dbo:starring, dbr:Ray_Corrigan) | (dbr:Call_the_Mesquiteers, dbo:writer, dbr:Bernard_McConville) | (dbr:Call_the_Mesquiteers, dbo:writer, dbr:William_Colt_MacDonald) | (dbr:Call_the_Mesquiteers, dbo:writer, dbr:Luci_Ward)"
191,http://dbpedia.org/resource/Calla_(film),"Calla is a 1999 South Korean romance film about a man who travels back in time to save the girl he loves from getting killed. Directed by Song Hae-sung, it stars Song Seung-heon and Kim Hee-sun.",194,4,"(dbr:Calla_(film), dbo:runtime, 6300.0) | (dbr:Calla_(film), dbo:director, dbr:Song_Hae-sung) | (dbr:Calla_(film), dbo:starring, dbr:Kim_Hee-sun) | (dbr:Calla_(film), dbo:starring, dbr:Song_Seung-heon)"
